Id,release,dir,exists,mean_FD,max_FD,mean_relative_motion,max_relative_motion,num_movements,coverage_missing,snr
M10956263,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10956263_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.258257028333,0.853183,0.101950233867,0.423022753525,0,266.0,-38589.5536598
M10916842,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10916842_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0795936841667,0.612338,0.128750261,0.399940495574,0,534.0,4666.68871366
M10931832,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10931832_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.2545473575,0.586883,0.0942681210242,0.21277429356,0,644.0,-261.548455502
M10953114,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10953114_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.4008386175,2.39178,0.349233671915,2.36130330115,6,669.0,-4614.1084772
M10932850,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10932850_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.128895603333,0.527672,0.0473594698272,0.162493569104,0,165.0,-791.008945819
M10979873,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10979873_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.215586001667,0.795245,0.128541394375,0.456695084274,0,1483.0,-46829.64312
M10914232,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10914232_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0934459708333,0.630408,0.114485369408,0.271216389623,0,488.0,-17431.9779316
M10978453,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10978453_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.120998344167,1.05125,0.133481673866,0.440420537668,0,273.0,18123.2609448
M10932995,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10932995_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.116138980833,0.982984,0.249786350916,0.442271240304,0,2931.0,-172554.292318
M10996651,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10996651_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0939006175,0.406689,0.0853840065551,0.202061475794,0,469.0,6075.22151321
M10906780,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10906780_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.2434337825,1.09189,0.192071713483,0.600745744887,0,387.0,4797.77516759
M10999620,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10999620_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.129267149167,1.36925,0.183652541957,0.729149538846,0,1173.0,-811.567994056
M10903645,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10903645_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.453272269167,1.5792,0.243541562034,1.14507855189,1,354.0,-10111.3111596
M10964900,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10964900_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.289049439167,2.95908,0.164190073565,0.368771162105,0,738.0,-6195.80080511
M10983457,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10983457_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0528638658333,0.231742,0.063639154792,0.146660185463,0,2079.0,24476.6364781
M10982376,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10982376_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.148084968333,0.41715,0.0751400717611,0.227426933321,0,3102.0,19178.5286968
M10985676,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10985676_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0752224416667,0.35316,0.179421545388,0.405289143699,0,287.0,4276.86209495
M10998357,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10998357_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.325787489167,1.83152,0.158588537182,0.860572135268,0,685.0,-5924.06075426
M10944702,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10944702_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.142020855,1.17377,0.226342331318,0.650225868449,0,9053.0,18334.4813497
M10961200,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10961200_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.296692473333,1.39601,0.134099709247,0.341492723202,0,474.0,4020.97988365
M10915321,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10915321_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.139863471667,0.62146,0.170205060275,0.329815251315,0,161.0,3625.65063007
M10936416,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10936416_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.184172615,0.799993,0.135744303721,0.517442518547,0,698.0,-6013.79867415
M10920557,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10920557_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.504058811667,2.34386,0.240672480615,1.09497041056,1,905.0,58489.2473831
M10997836,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10997836_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0747527758333,0.523692,0.0970034273978,0.229241117603,0,426.0,-4721.7406511
M10988219,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10988219_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.151832056667,0.827153,0.122245100318,0.398744529743,0,197.0,-6805.80287733
M10932717,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10932717_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.1846481725,1.13098,0.273602530929,0.6195757258,0,1732.0,-7555.77740258
M10946865,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10946865_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.137870430833,1.81795,0.246876773484,0.950268856693,0,150.0,-186098.279927
M10994956,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10994956_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0956185308333,0.562387,0.0638246943031,0.319848964357,0,264.0,-13794.2574053
M10952968,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10952968_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.4118731225,1.22013,0.247938855509,0.523957526905,0,138.0,69699.6083655
M10973286,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10973286_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.142730200833,0.509582,0.069724665172,0.283488447736,0,12191.0,-10243.5444149
M10995236,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10995236_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.2462048075,0.953101,0.107139211421,0.370266998259,0,653.0,22706.9981452
M10913013,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10913013_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.256474503333,0.955119,0.142209167864,0.523694128285,0,710.0,-410.114140484
M10968489,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10968489_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.2387983225,2.00863,0.38258890864,1.28765598278,8,575.0,-17163.4925518
M10974886,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10974886_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.1510849025,0.67002,0.155936535204,0.461724734014,0,317.0,32856.7290047
M10915564,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10915564_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.1900049775,1.06663,0.111492956689,0.378919094267,0,814.0,132362.573481
M10912828,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10912828_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.2291307725,2.20393,0.131459565317,0.346129051078,0,2769.0,-9713.97310635
M10986277,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10986277_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.237771009167,1.24301,0.243311749049,0.461787884207,0,837.0,119.058138406
M10966987,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10966987_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.10224886,0.757079,0.0650420133174,0.28670976614,0,234.0,-5032.38189729
M10977857,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10977857_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.372445886667,1.11278,0.205688739428,0.669772080636,0,141.0,-13184.8383494
M10998130,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10998130_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0817238258333,1.38349,0.295980683387,0.633265386706,0,162.0,-22273.438599
M10969007,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10969007_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.142524984167,1.73608,0.131007925413,0.428184072567,0,106.0,612.453817828
M10980308,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10980308_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.141843136667,0.848937,0.0698854253073,0.263519202336,0,110.0,4560.40351568
M10947122,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10947122_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.228113724167,1.40262,0.124569609646,0.309442369433,0,882.0,16587.6263823
M10925762,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10925762_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.3003977125,0.697136,0.247163363328,0.564899991149,0,546.0,-1870.42357999
M10992736,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10992736_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.293713335833,1.81731,0.348685635444,0.864628301642,0,1086.0,772.266362765
M10953131,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10953131_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.105464503333,0.417769,0.0761220169589,0.244922048824,0,678.0,38873.2164357
M10933436,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10933436_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0889601416667,0.568179,0.0649715319777,0.258348698468,0,212.0,-32834.1517574
M10954419,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10954419_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.257459201667,0.771354,0.228359713523,0.605661200672,0,995.0,5996.63459133
M10905521,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10905521_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0793640966667,0.608588,0.158001730475,0.279542662218,0,765.0,4091.65655095
M10949794,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10949794_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0516169708333,0.245225,0.0502837311398,0.120122021295,0,376.0,10983.4398319
M10944314,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10944314_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.125105525833,1.08481,0.174777298779,0.388304481045,0,2369.0,41096.5419645
M10906057,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10906057_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.268633823333,1.72128,0.230103006831,0.632926449123,0,156.0,20173.2334903
M10990053,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10990053_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.434453281667,2.05585,0.577827639652,1.50791818412,11,428.0,-9380.6506007
M10960099,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10960099_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.460041539167,0.983086,0.365576673241,0.667458538038,0,208.0,8218.66525154
M10965532,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10965532_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.328768396667,1.05514,0.191047707445,0.472178694987,0,863.0,-4045.20584875
M10997456,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10997456_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.2601315625,0.615127,0.119836889952,0.284810480846,0,1032.0,-1115.61581581
M10977681,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10977681_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.179379615,1.95394,0.365300101626,0.865223606936,0,1990.0,27904.4055025
M10957947,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10957947_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.334923503333,0.930631,0.169525645768,0.403154920595,0,330.0,-4493.47966771
M10996558,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10996558_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0860767683333,0.714963,0.132774569771,0.377230539591,0,936.0,25650.1840936
M10986697,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10986697_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0785584791667,1.39558,0.28655283943,0.621346489489,0,164.0,-5783.95548414
M10988939,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10988939_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.422424290833,1.21514,0.287960430807,0.524396891677,0,230.0,-568.968982283
M10971266,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10971266_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.246296043333,0.940076,0.236039839148,0.644535033959,0,1067.0,721.485159985
M10913030,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10913030_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.128038581667,0.569613,0.0957669508444,0.287765599056,0,2173.0,-3872.54960759
M10981439,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10981439_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.113213833333,1.21956,0.14477007766,0.442844668027,0,168.0,4673.90719959
M10952189,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10952189_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.390160966667,0.834501,0.13896069656,0.317151824841,0,192.0,32432.6040519
M10909819,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10909819_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.1872047275,1.04536,0.183736250413,0.504222847558,0,462.0,-8234.05030402
M10944495,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10944495_session_1/scan_RfMRI_std_2500_rest_RPI,False,0.0,0.0,0.0,0.0,0,0.0,0.0
M10963059,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10963059_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.1334366775,0.912927,0.0880431420462,0.383559134945,0,1494.0,-20064.2673751
M10998985,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10998985_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.1158691475,0.414732,0.0636030757354,0.189209539929,0,992.0,-1766.09555127
M10979283,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10979283_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.145141071667,0.487824,0.0959820780269,0.303162068867,0,199.0,-6726.10238749
M10927800,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10927800_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.277735914167,1.12289,0.145332155919,0.581687098017,0,824.0,-12827.418521
M10938558,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10938558_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.109545166667,0.894378,0.142782575514,0.391685600961,0,7988.0,-5052.54117563
M10927733,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10927733_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.256369176667,0.740929,0.201385116669,0.370524830477,0,1144.0,3514.2102224
M10933894,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10933894_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.0969366316667,0.583031,0.0599319840918,0.233587692313,0,1499.0,1748.34940489
M10970363,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10970363_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.2266920275,2.24579,0.410125333161,1.0010523313,1,9068.0,8708.72297291
M10937714,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10937714_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.153381844167,1.32895,0.190650476368,0.93006755131,0,3552.0,1979.53986671
M10953790,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10953790_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.251813154167,0.650395,0.106136795989,0.31410802282,0,634.0,-1968.64384168
M10916415,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10916415_SLB_session_1/scan_RfMRI_std_2500_rest_RPI,True,0.123642123333,0.3486,0.0971717799084,0.255682713534,0,1402.0,44471.1418057
M10913044,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0113044_session_1/scan_RfMRI_std_2500_rest,True,0.212416043333,3.22124,0.529964992644,1.42571652161,15,3937.0,-3889.16313776
M10964093,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0164093_session_1/scan_RfMRI_std_2500_rest,True,0.336751274167,2.7143,0.495306441025,1.63898942339,2,1533.0,-3284.03209086
M10961530,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0161530_session_1/scan_RfMRI_std_2500_rest,True,0.134226311667,0.840982,0.137112269072,0.894733837518,0,2391.0,-1392.89632335
M10981960,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0181960_session_1/scan_RfMRI_std_2500_rest,True,0.0964953875,0.411379,0.0711407086389,0.291877799772,0,1399.0,-14330.6972521
M10964385,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0164385_session_1/scan_RfMRI_std_2500_rest,True,0.254041119167,1.74097,0.41765855683,1.12542397789,1,1544.0,7997.78808087
M10981535,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0181535_session_1/scan_RfMRI_std_2500_rest,True,0.396999748333,3.00271,0.307167143566,1.98050403938,6,1906.0,2463.27978467
M10942673,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0142673_session_1/scan_RfMRI_std_2500_rest,True,0.138934245833,0.351408,0.06920719877,0.213489133213,0,2046.0,2251.83989291
M10963508,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0163508_session_1/scan_RfMRI_std_2500_rest,True,0.177914530833,0.67202,0.154031476777,0.599830192638,0,1684.0,16625.1024764
M10986067,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0186067_session_1/scan_RfMRI_std_2500_rest,True,0.1468145,1.1595,0.112495002691,0.452670752313,0,1681.0,-6417.86361024
M10950404,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0150404_session_1/scan_RfMRI_std_2500_rest,True,0.100986760833,0.283196,0.0503928719508,0.142571701259,0,970.0,161.114288717
M10963228,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0163228_session_1/scan_RfMRI_std_2500_rest,True,0.2392895,2.20405,0.4902630419,0.795080172058,0,2962.0,-24075.9012871
M10973358,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0173358_session_1/scan_RfMRI_std_2500_rest,True,0.189026085833,1.01488,0.0751811250678,0.205279321901,0,1518.0,19792.72898
M10966094,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0166094_session_1/scan_RfMRI_std_2500_rest,True,0.247170955833,0.807699,0.164200674032,0.439042822513,0,7367.0,-1539.51647112
M10971391,2,pipeline_CheboyganCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/0171391_session_1/scan_RfMRI_std_2500_rest,True,0.133564540833,0.537121,0.0970596840818,0.32634720774,0,2189.0,-4177.5048765
